regionName,cityName,barangayName
abra,bangued,agtangao
abra,bangued,angad
abra,bangued,banacao
abra,bangued,bangbangar
abra,bangued,cabuloan
abra,bangued,calaba
abra,bangued,cosili-east
abra,bangued,cosili-west
abra,bangued,dangdangla
abra,bangued,lingtan
abra,bangued,lipcan
abra,bangued,lubong
abra,bangued,macarcarmay
abra,bangued,macray
abra,bangued,malita-1
abra,bangued,maoay
abra,bangued,palao
abra,bangued,patucannay
abra,bangued,sagap
abra,bangued,san-antonio-4
abra,bangued,santa-rosa-2
abra,bangued,sao-atan
abra,bangued,sappaac
abra,bangued,tablac
abra,bangued,zone-1-poblacion
abra,bangued,zone-2-poblacion
abra,bangued,zone-3-poblacion
abra,bangued,zone-4-poblacion
abra,bangued,zone-5-poblacion
abra,bangued,zone-6-poblacion
abra,bangued,zone-7-poblacion
abra,boliney,amti
abra,boliney,bao-yan
abra,boliney,danac-east
abra,boliney,danac-west
abra,boliney,dao-angan
abra,boliney,dumagas
abra,boliney,kilong-olao
abra,boliney,poblacion-1
abra,bucay,abang
abra,bucay,bangbangcag
abra,bucay,bangcagan
abra,bucay,banglolao
abra,bucay,bugbog
abra,bucay,calao
abra,bucay,dugong
abra,bucay,labon
abra,bucay,layugan
abra,bucay,madalipay
abra,bucay,north-poblacion
abra,bucay,pagala
abra,bucay,pakiling
abra,bucay,palaquio
abra,bucay,patoc
abra,bucay,quimloong
abra,bucay,salnec
abra,bucay,san-miguel-7
abra,bucay,siblong
abra,bucay,south-poblacion
abra,bucay,tabiog
abra,bucloc,ducligan
abra,bucloc,labaan
abra,bucloc,lamao
abra,bucloc,lingay
abra,daguioman,ableg
abra,daguioman,cabaruyan
abra,daguioman,pikek
abra,daguioman,tui
abra,danglas,abaquid
abra,danglas,cabaruan
abra,danglas,caupasan
abra,danglas,danglas-1
abra,danglas,nagaparan
abra,danglas,padangitan
abra,danglas,pangal
abra,dolores,bayaan
abra,dolores,cabaroan
abra,dolores,calumbaya
abra,dolores,cardona-1
abra,dolores,isit
abra,dolores,kimmalaba
abra,dolores,libtec
abra,dolores,lub-lubba
abra,dolores,mudiit
abra,dolores,namit-ingan
abra,dolores,pacac
abra,dolores,poblacion-2
abra,dolores,salucag
abra,dolores,talogtog
abra,dolores,taping
abra,la-paz,benben
abra,la-paz,bulbulala
abra,la-paz,buli
abra,la-paz,canan
abra,la-paz,liguis
abra,la-paz,malabbaga
abra,la-paz,mudeng
abra,la-paz,pidipid
abra,la-paz,poblacion-3
abra,la-paz,san-gregorio
abra,la-paz,toon
abra,la-paz,udangan
abra,lacub,bacag
abra,lacub,buneg
abra,lacub,guinguinabang
abra,lacub,lan-ag
abra,lacub,pacoc
abra,lacub,poblacion-4
abra,lagangilang,aguet
abra,lagangilang,bacooc
abra,lagangilang,balais
abra,lagangilang,cayapa
abra,lagangilang,dalaguisen
abra,lagangilang,laang
abra,lagangilang,lagben
abra,lagangilang,laguiben
abra,lagangilang,nagtipulan
abra,lagangilang,nagtupacan
abra,lagangilang,paganao
abra,lagangilang,pawa
abra,lagangilang,poblacion-5
abra,lagangilang,presentar
abra,lagangilang,san-isidro-9
abra,lagangilang,tagodtod
abra,lagangilang,taping-1
abra,lagayan,ba-i
abra,lagayan,collago
abra,lagayan,pang-ot
abra,lagayan,poblacion-6
abra,lagayan,pulot
abra,langiden,baac
abra,langiden,dalayap
abra,langiden,mabungtot
abra,langiden,malapaao
abra,langiden,poblacion-7
abra,langiden,quillat
abra,licuan-baay,bonglo
abra,licuan-baay,bulbulala-1
abra,licuan-baay,cawayan-1
abra,licuan-baay,domenglay
abra,licuan-baay,lenneng
abra,licuan-baay,mapisla
abra,licuan-baay,mogao
abra,licuan-baay,nalbuan
abra,licuan-baay,poblacion-8
abra,licuan-baay,subagan
abra,licuan-baay,tumalip
abra,luba,ampalioc
abra,luba,barit
abra,luba,gayaman
abra,luba,lul-luno
abra,luba,luzong
abra,luba,nagbukel-tuquipa
abra,luba,poblacion-9
abra,luba,sabnangan
abra,malibcong,bayabas-1
abra,malibcong,binasaran
abra,malibcong,buanao
abra,malibcong,dulao
abra,malibcong,duldulao
abra,malibcong,gacab
abra,malibcong,lat-ey
abra,malibcong,malibcong-1
abra,malibcong,mataragan
abra,malibcong,pacgued
abra,malibcong,taripan
abra,malibcong,umnap
abra,manabo,ayyeng
abra,manabo,catacdegan-nuevo
abra,manabo,catacdegan-viejo
abra,manabo,luzong-1
abra,manabo,san-jose-norte
abra,manabo,san-jose-sur
abra,manabo,san-juan-norte
abra,manabo,san-juan-sur
abra,manabo,san-ramon-east
abra,manabo,san-ramon-west
abra,manabo,santo-tomas-6
abra,penarrubia,dumayco
abra,penarrubia,lusuac
abra,penarrubia,malamsit
abra,penarrubia,namarabar
abra,penarrubia,patiao
abra,penarrubia,poblacion-10
abra,penarrubia,riang
abra,penarrubia,santa-rosa-3
abra,penarrubia,tattawa
abra,pidigan,alinaya
abra,pidigan,arab
abra,pidigan,garreta
abra,pidigan,immuli
abra,pidigan,laskig
abra,pidigan,monggoc
abra,pidigan,naguirayan
abra,pidigan,pamutic
abra,pidigan,pangtud
abra,pidigan,poblacion-east
abra,pidigan,poblacion-west
abra,pidigan,san-diego
abra,pidigan,sulbec
abra,pidigan,suyo-1
abra,pidigan,yuyeng
abra,pilar,bolbolo
abra,pilar,brookside
abra,pilar,dalit
abra,pilar,dintan
abra,pilar,gapang
abra,pilar,kinabiti
abra,pilar,maliplipit
abra,pilar,nagcanasan
abra,pilar,nanangduan
abra,pilar,narnara
abra,pilar,ocup
abra,pilar,pang-ot-1
abra,pilar,patad
abra,pilar,poblacion-11
abra,pilar,san-juan-east
abra,pilar,san-juan-west
abra,pilar,south-balioag
abra,pilar,tikitik
abra,pilar,villavieja
abra,sallapadan,bazar
abra,sallapadan,bilabila
abra,sallapadan,gangal
abra,sallapadan,maguyepyep
abra,sallapadan,naguilian-2
abra,sallapadan,saccaang
abra,sallapadan,sallapadan-1
abra,sallapadan,subusob
abra,sallapadan,ud-udiao
abra,san-isidro-ab,cabayogan
abra,san-isidro-ab,dalimag
abra,san-isidro-ab,langbaban
abra,san-isidro-ab,manayday
abra,san-isidro-ab,pantoc
abra,san-isidro-ab,poblacion-12
abra,san-isidro-ab,sabtan-olo
abra,san-isidro-ab,san-marcial
abra,san-isidro-ab,tangbao
abra,san-juan,abualan
abra,san-juan,badas
abra,san-juan,ba-ug
abra,san-juan,cabcaborao
abra,san-juan,colabaoan
abra,san-juan,culiong
abra,san-juan,daoidao
abra,san-juan,guimba-1
abra,san-juan,lam-ag
abra,san-juan,lumobang
abra,san-juan,nangobongan
abra,san-juan,pattaoig
abra,san-juan,poblacion-north
abra,san-juan,poblacion-south
abra,san-juan,quidaoen
abra,san-juan,sabangan-1
abra,san-juan,silet
abra,san-juan,supi-il
abra,san-juan,tagaytay-1
abra,san-quintin,labaan-1
abra,san-quintin,palang
abra,san-quintin,pantoc-1
abra,san-quintin,poblacion-13
abra,san-quintin,tangadan
abra,san-quintin,villa-mercedes
abra,tayum,bagalay
abra,tayum,basbasa
abra,tayum,budac
abra,tayum,bumagcat
abra,tayum,cabaroan-1
abra,tayum,deet
abra,tayum,gaddani
abra,tayum,patucannay-1
abra,tayum,pias
abra,tayum,poblacion-14
abra,tayum,velasco
abra,tineg,alaoa
abra,tineg,anayan
abra,tineg,apao
abra,tineg,belaat
abra,tineg,caganayan
abra,tineg,cogon
abra,tineg,lanec
abra,tineg,lapat-balantay
abra,tineg,naglibacan
abra,tineg,poblacion-15
abra,tubo,alangtin
abra,tubo,amtuagan
abra,tubo,dilong
abra,tubo,kili
abra,tubo,poblacion-16
abra,tubo,supo
abra,tubo,tabacda
abra,tubo,tiempo
abra,tubo,tubtuba
abra,tubo,wayangan
abra,villaviciosa,ap-apaya
abra,villaviciosa,bol-lilising
abra,villaviciosa,cal-lao
abra,villaviciosa,lap-lapog
abra,villaviciosa,lumaba
abra,villaviciosa,poblacion-17
abra,villaviciosa,tamac
abra,villaviciosa,tuquib
agusan-del-norte,buenavista,abilan
agusan-del-norte,buenavista,agong-ong
agusan-del-norte,buenavista,alubijid-1
agusan-del-norte,buenavista,guinabsan
agusan-del-norte,buenavista,lower-olave
agusan-del-norte,buenavista,macalang
agusan-del-norte,buenavista,malapong
agusan-del-norte,buenavista,malpoc
agusan-del-norte,buenavista,manapa
agusan-del-norte,buenavista,matabao
agusan-del-norte,buenavista,poblacion-1-1
agusan-del-norte,buenavista,poblacion-10-1
agusan-del-norte,buenavista,poblacion-2-1
agusan-del-norte,buenavista,poblacion-3-1
agusan-del-norte,buenavista,poblacion-4-1
agusan-del-norte,buenavista,poblacion-5-1
agusan-del-norte,buenavista,poblacion-6-1
agusan-del-norte,buenavista,poblacion-7-1
agusan-del-norte,buenavista,poblacion-8-1
agusan-del-norte,buenavista,poblacion-9-1
agusan-del-norte,buenavista,rizal-8
agusan-del-norte,buenavista,sacol
agusan-del-norte,buenavista,sangay
agusan-del-norte,buenavista,simbalan
agusan-del-norte,buenavista,talo-ao
agusan-del-norte,butuan,agao-poblacion
agusan-del-norte,butuan,agusan-pequeno
agusan-del-norte,butuan,ambago
agusan-del-norte,butuan,amparo
agusan-del-norte,butuan,ampayon
agusan-del-norte,butuan,anticala
agusan-del-norte,butuan,antongalon
agusan-del-norte,butuan,aupagan
agusan-del-norte,butuan,baan-km-3
agusan-del-norte,butuan,baan-riverside-poblacion
agusan-del-norte,butuan,babag
agusan-del-norte,butuan,bading-poblacion
agusan-del-norte,butuan,bancasi
agusan-del-norte,butuan,banza
agusan-del-norte,butuan,baobaoan
agusan-del-norte,butuan,basag
agusan-del-norte,butuan,bayanihan-poblacion
agusan-del-norte,butuan,bilay
agusan-del-norte,butuan,bitan-agan
agusan-del-norte,butuan,bit-os
agusan-del-norte,butuan,bobon-1
agusan-del-norte,butuan,bonbon
agusan-del-norte,butuan,bugabus
agusan-del-norte,butuan,bugsukan
agusan-del-norte,butuan,buhangin-poblacion
agusan-del-norte,butuan,cabcabon
agusan-del-norte,butuan,camayahan
agusan-del-norte,butuan,dagohoy-poblacion
agusan-del-norte,butuan,dankias
agusan-del-norte,butuan,de-oro
agusan-del-norte,butuan,diego-silang-poblacion
agusan-del-norte,butuan,don-francisco
agusan-del-norte,butuan,doongan
agusan-del-norte,butuan,dulag-1
agusan-del-norte,butuan,dumalagan
agusan-del-norte,butuan,florida
agusan-del-norte,butuan,golden-ribbon-poblacion
agusan-del-norte,butuan,holy-redeemer-poblacion
agusan-del-norte,butuan,humabon-poblacion
agusan-del-norte,butuan,imadejas-poblacion
agusan-del-norte,butuan,jose-rizal-poblacion
agusan-del-norte,butuan,kinamlutan
agusan-del-norte,butuan,lapu-lapu-poblacion
agusan-del-norte,butuan,lemon
agusan-del-norte,butuan,leon-kilat-poblacion
agusan-del-norte,butuan,libertad-2
agusan-del-norte,butuan,limaha-poblacion
agusan-del-norte,butuan,los-angeles
agusan-del-norte,butuan,lumbocan
agusan-del-norte,butuan,maguinda
agusan-del-norte,butuan,mahay
agusan-del-norte,butuan,mahogany-poblacion
agusan-del-norte,butuan,maibu
agusan-del-norte,butuan,mandamo
agusan-del-norte,butuan,manila-de-bugabus
agusan-del-norte,butuan,maon-poblacion
agusan-del-norte,butuan,masao
agusan-del-norte,butuan,maug
agusan-del-norte,butuan,new-society-village-poblacion
agusan-del-norte,butuan,nong-nong
agusan-del-norte,butuan,obrero-poblacion
agusan-del-norte,butuan,ong-yiu-poblacion
agusan-del-norte,butuan,pagatpatan
agusan-del-norte,butuan,pangabugan
agusan-del-norte,butuan,pianing
agusan-del-norte,butuan,pigdaulan
agusan-del-norte,butuan,pinamanculan
agusan-del-norte,butuan,port-poyohon-poblacion
agusan-del-norte,butuan,rajah-soliman-poblacion
agusan-del-norte,butuan,salvacion
agusan-del-norte,butuan,san-ignacio-poblacion
agusan-del-norte,butuan,san-mateo-2
agusan-del-norte,butuan,san-vicente-4
agusan-del-norte,butuan,santo-nino-3
agusan-del-norte,butuan,sikatuna-poblacion
agusan-del-norte,butuan,silongan-poblacion
agusan-del-norte,butuan,sumile
agusan-del-norte,butuan,sumilihon
agusan-del-norte,butuan,tagabaca
agusan-del-norte,butuan,taguibo
agusan-del-norte,butuan,taligaman
agusan-del-norte,butuan,tandang-sora-poblacion
agusan-del-norte,butuan,tiniwisan
agusan-del-norte,butuan,tungao
agusan-del-norte,butuan,urduja-poblacion
agusan-del-norte,butuan,villa-kananga
agusan-del-norte,cabadbaran,antonio-luna
agusan-del-norte,cabadbaran,bayabas-2
agusan-del-norte,cabadbaran,bay-ang
agusan-del-norte,cabadbaran,caasinan
agusan-del-norte,cabadbaran,cabinet
agusan-del-norte,cabadbaran,calamba-2
agusan-del-norte,cabadbaran,calibunan
agusan-del-norte,cabadbaran,comagascas
agusan-del-norte,cabadbaran,concepcion-4
agusan-del-norte,cabadbaran,del-pilar
agusan-del-norte,cabadbaran,katugasan
agusan-del-norte,cabadbaran,kauswagan
agusan-del-norte,cabadbaran,la-union-1
agusan-del-norte,cabadbaran,mabini-4
agusan-del-norte,cabadbaran,mahaba
agusan-del-norte,cabadbaran,poblacion-1-2
agusan-del-norte,cabadbaran,poblacion-10-2
agusan-del-norte,cabadbaran,poblacion-11-1
agusan-del-norte,cabadbaran,poblacion-12-1
agusan-del-norte,cabadbaran,poblacion-2-2
agusan-del-norte,cabadbaran,poblacion-3-2
agusan-del-norte,cabadbaran,poblacion-4-2
agusan-del-norte,cabadbaran,poblacion-5-2
agusan-del-norte,cabadbaran,poblacion-6-2
agusan-del-norte,cabadbaran,poblacion-7-2
agusan-del-norte,cabadbaran,poblacion-8-2
agusan-del-norte,cabadbaran,poblacion-9-2
agusan-del-norte,cabadbaran,puting-bato
agusan-del-norte,cabadbaran,sanghan
agusan-del-norte,cabadbaran,soriano
agusan-del-norte,cabadbaran,tolosa-1
agusan-del-norte,carmen,cahayagan
agusan-del-norte,carmen,gosoon
agusan-del-norte,carmen,manoligao
agusan-del-norte,carmen,poblacion-18
agusan-del-norte,carmen,rojales
agusan-del-norte,carmen,san-agustin-3
agusan-del-norte,carmen,tagcatong
agusan-del-norte,carmen,vinapor
agusan-del-norte,jabonga,a-beltran
agusan-del-norte,jabonga,baleguian
agusan-del-norte,jabonga,bangonay
agusan-del-norte,jabonga,bunga
agusan-del-norte,jabonga,colorado
agusan-del-norte,jabonga,cuyago
agusan-del-norte,jabonga,libas
agusan-del-norte,jabonga,magdagooc
agusan-del-norte,jabonga,magsaysay-5
agusan-del-norte,jabonga,maraiging
agusan-del-norte,jabonga,poblacion-19
agusan-del-norte,jabonga,san-jose-10
agusan-del-norte,jabonga,san-pablo-3
agusan-del-norte,jabonga,san-vicente-5
agusan-del-norte,jabonga,santo-nino-4
agusan-del-norte,kitcharao,bangayan
agusan-del-norte,kitcharao,canaway
agusan-del-norte,kitcharao,hinimbangan
agusan-del-norte,kitcharao,jaliobong
agusan-del-norte,kitcharao,mahayahay
agusan-del-norte,kitcharao,poblacion-20
agusan-del-norte,kitcharao,san-isidro-10
agusan-del-norte,kitcharao,san-roque-1
agusan-del-norte,kitcharao,sangay-1
agusan-del-norte,las-nieves,ambacon
agusan-del-norte,las-nieves,balungagan
agusan-del-norte,las-nieves,bonifacio-1
agusan-del-norte,las-nieves,camboayon
agusan-del-norte,las-nieves,consorcia
agusan-del-norte,las-nieves,durian
agusan-del-norte,las-nieves,ibuan
agusan-del-norte,las-nieves,katipunan-1
agusan-del-norte,las-nieves,lingayao
agusan-del-norte,las-nieves,malicato
agusan-del-norte,las-nieves,maningalao
agusan-del-norte,las-nieves,marcos-calo
agusan-del-norte,las-nieves,mat-i
agusan-del-norte,las-nieves,pinana-an
agusan-del-norte,las-nieves,poblacion-21
agusan-del-norte,las-nieves,rosario-5
agusan-del-norte,las-nieves,san-isidro-11
agusan-del-norte,las-nieves,san-roque-2
agusan-del-norte,las-nieves,tinucoran
agusan-del-norte,magallanes,buhang
agusan-del-norte,magallanes,caloc-an
agusan-del-norte,magallanes,guiasan
agusan-del-norte,magallanes,marcos-1
agusan-del-norte,magallanes,poblacion-22
agusan-del-norte,magallanes,santo-nino-5
agusan-del-norte,magallanes,santo-rosario
agusan-del-norte,magallanes,taod-oy
agusan-del-norte,nasipit,aclan
agusan-del-norte,nasipit,amontay
agusan-del-norte,nasipit,ata-atahon
agusan-del-norte,nasipit,barangay-1
agusan-del-norte,nasipit,barangay-2
agusan-del-norte,nasipit,barangay-3
agusan-del-norte,nasipit,barangay-4
agusan-del-norte,nasipit,barangay-5
agusan-del-norte,nasipit,barangay-6
agusan-del-norte,nasipit,barangay-7
agusan-del-norte,nasipit,camagong
agusan-del-norte,nasipit,cubi-cubi
agusan-del-norte,nasipit,culit
agusan-del-norte,nasipit,jaguimitan
agusan-del-norte,nasipit,kinabjangan
agusan-del-norte,nasipit,punta
agusan-del-norte,nasipit,santa-ana-2
agusan-del-norte,nasipit,talisay-4
agusan-del-norte,nasipit,triangulo
agusan-del-norte,remedios-t-romualdez,balangbalang
agusan-del-norte,remedios-t-romualdez,basilisa-1
agusan-del-norte,remedios-t-romualdez,humilog
agusan-del-norte,remedios-t-romualdez,panaytayon
agusan-del-norte,remedios-t-romualdez,poblacion-i
agusan-del-norte,remedios-t-romualdez,poblacion-ii
agusan-del-norte,remedios-t-romualdez,san-antonio-5
agusan-del-norte,remedios-t-romualdez,tagbongabong
agusan-del-norte,santiago,curva
agusan-del-norte,santiago,estanislao-morgado
agusan-del-norte,santiago,jagupit
agusan-del-norte,santiago,la-paz-4
agusan-del-norte,santiago,poblacion-i-1
agusan-del-norte,santiago,poblacion-ii-1
agusan-del-norte,santiago,san-isidro-12
agusan-del-norte,santiago,tagbuyacan
agusan-del-norte,tubay,binuangan-1
agusan-del-norte,tubay,cabayawa
agusan-del-norte,tubay,dona-rosario
agusan-del-norte,tubay,dona-telesfora
agusan-del-norte,tubay,la-fraternidad
agusan-del-norte,tubay,lawigan
agusan-del-norte,tubay,poblacion-1-3
agusan-del-norte,tubay,poblacion-2-3
agusan-del-norte,tubay,santa-ana-3
agusan-del-norte,tubay,tagmamarkay
agusan-del-norte,tubay,tagpangahoy
agusan-del-norte,tubay,tinigbasan
agusan-del-norte,tubay,victory
agusan-del-sur,bayugan,berseba
agusan-del-sur,bayugan,bucac
agusan-del-sur,bayugan,cagbas
agusan-del-sur,bayugan,calaitan
agusan-del-sur,bayugan,canayugan
agusan-del-sur,bayugan,charito
agusan-del-sur,bayugan,claro-cortez
agusan-del-sur,bayugan,fili
agusan-del-sur,bayugan,gamao
agusan-del-sur,bayugan,getsemane
agusan-del-sur,bayugan,grace-estate
agusan-del-sur,bayugan,hamogaway
agusan-del-sur,bayugan,katipunan-2
agusan-del-sur,bayugan,mabuhay-1
agusan-del-sur,bayugan,magkiangkang
agusan-del-sur,bayugan,mahayag-1
agusan-del-sur,bayugan,marcelina
agusan-del-sur,bayugan,maygatasan
agusan-del-sur,bayugan,montivesta
agusan-del-sur,bayugan,mt-ararat
agusan-del-sur,bayugan,mt-carmel
agusan-del-sur,bayugan,mt-olive
agusan-del-sur,bayugan,new-salem
agusan-del-sur,bayugan,noli
agusan-del-sur,bayugan,osmena
agusan-del-sur,bayugan,panaytay
agusan-del-sur,bayugan,pinagalaan
agusan-del-sur,bayugan,poblacion-23
agusan-del-sur,bayugan,sagmone
agusan-del-sur,bayugan,saguma
agusan-del-sur,bayugan,salvacion-1
agusan-del-sur,bayugan,san-agustin-4
agusan-del-sur,bayugan,san-isidro-13
agusan-del-sur,bayugan,san-juan-8
agusan-del-sur,bayugan,santa-irene
agusan-del-sur,bayugan,santa-teresita-2
agusan-del-sur,bayugan,santo-nino-6
agusan-del-sur,bayugan,taglatawan
agusan-del-sur,bayugan,taglibas
agusan-del-sur,bayugan,tagubay
agusan-del-sur,bayugan,verdu
agusan-del-sur,bayugan,villa-undayon
agusan-del-sur,bayugan,wawa
agusan-del-sur,esperanza,agsabu
agusan-del-sur,esperanza,aguinaldo-1
agusan-del-sur,esperanza,anolingan
agusan-del-sur,esperanza,bakingking
agusan-del-sur,esperanza,balubo
agusan-del-sur,esperanza,bentahon
agusan-del-sur,esperanza,bunaguit
agusan-del-sur,esperanza,catmonon
agusan-del-sur,esperanza,cebulan
agusan-del-sur,esperanza,concordia
agusan-del-sur,esperanza,crossing-luna
agusan-del-sur,esperanza,cubo
agusan-del-sur,esperanza,dakutan
agusan-del-sur,esperanza,duangan
agusan-del-sur,esperanza,guadalupe
agusan-del-sur,esperanza,guibonon
agusan-del-sur,esperanza,hawilian
agusan-del-sur,esperanza,kalabuan
agusan-del-sur,esperanza,kinamaybay
agusan-del-sur,esperanza,labao
agusan-del-sur,esperanza,langag
agusan-del-sur,esperanza,maasin-2
agusan-del-sur,esperanza,mac-arthur
agusan-del-sur,esperanza,mahagcot
agusan-del-sur,esperanza,maliwanag
agusan-del-sur,esperanza,milagros-1
agusan-del-sur,esperanza,nato
agusan-del-sur,esperanza,new-gingoog
agusan-del-sur,esperanza,odiong
agusan-del-sur,esperanza,oro
agusan-del-sur,esperanza,piglawigan
agusan-del-sur,esperanza,poblacion-25
agusan-del-sur,esperanza,remedios
agusan-del-sur,esperanza,salug-1
agusan-del-sur,esperanza,san-isidro-14
agusan-del-sur,esperanza,san-jose-11
agusan-del-sur,esperanza,san-toribio
agusan-del-sur,esperanza,san-vicente-6
agusan-del-sur,esperanza,santa-fe-4
agusan-del-sur,esperanza,segunda
agusan-del-sur,esperanza,sinakungan
agusan-del-sur,esperanza,tagabase
agusan-del-sur,esperanza,taganahaw
agusan-del-sur,esperanza,tagbalili
agusan-del-sur,esperanza,tahina
agusan-del-sur,esperanza,tandang-sora
agusan-del-sur,esperanza,valentina
agusan-del-sur,la-paz-1,angeles-1
agusan-del-sur,la-paz-1,bataan-1
agusan-del-sur,la-paz-1,comota
agusan-del-sur,la-paz-1,halapitan
agusan-del-sur,la-paz-1,kasapa-ii
agusan-del-sur,la-paz-1,langasian
agusan-del-sur,la-paz-1,lydia
agusan-del-sur,la-paz-1,osmena-sr
agusan-del-sur,la-paz-1,panagangan
agusan-del-sur,la-paz-1,poblacion-26
agusan-del-sur,la-paz-1,sabang-adgawan
agusan-del-sur,la-paz-1,sagunto
agusan-del-sur,la-paz-1,san-patricio
agusan-del-sur,la-paz-1,valentina-1
agusan-del-sur,la-paz-1,villa-paz
agusan-del-sur,loreto,binucayan
agusan-del-sur,loreto,johnson
agusan-del-sur,loreto,kasapa
agusan-del-sur,loreto,katipunan-3
agusan-del-sur,loreto,kauswagan-1
agusan-del-sur,loreto,magaud
agusan-del-sur,loreto,nueva-gracia
agusan-del-sur,loreto,poblacion-27
agusan-del-sur,loreto,sabud
agusan-del-sur,loreto,san-isidro-15
agusan-del-sur,loreto,san-mariano-1
agusan-del-sur,loreto,san-vicente-7
agusan-del-sur,loreto,santa-teresa
agusan-del-sur,loreto,santo-nino-7
agusan-del-sur,loreto,santo-tomas-7
agusan-del-sur,loreto,violanta
agusan-del-sur,loreto,waloe
agusan-del-sur,prosperidad,aurora-3
agusan-del-sur,prosperidad,awa
agusan-del-sur,prosperidad,azpetia
agusan-del-sur,prosperidad,la-caridad
agusan-del-sur,prosperidad,la-perian
agusan-del-sur,prosperidad,la-purisima
agusan-del-sur,prosperidad,la-suerte
agusan-del-sur,prosperidad,la-union-2
agusan-del-sur,prosperidad,las-navas-1
agusan-del-sur,prosperidad,libertad-4
agusan-del-sur,prosperidad,los-arcos
agusan-del-sur,prosperidad,lucena-1
agusan-del-sur,prosperidad,mabuhay-2
agusan-del-sur,prosperidad,magsaysay-6
agusan-del-sur,prosperidad,mapaga
agusan-del-sur,prosperidad,napo
agusan-del-sur,prosperidad,new-maug
agusan-del-sur,prosperidad,patin-ay
agusan-del-sur,prosperidad,poblacion-28
agusan-del-sur,prosperidad,salimbogaon
agusan-del-sur,prosperidad,salvacion-2
agusan-del-sur,prosperidad,san-joaquin-1
agusan-del-sur,prosperidad,san-jose-12
agusan-del-sur,prosperidad,san-lorenzo-2
agusan-del-sur,prosperidad,san-martin
agusan-del-sur,prosperidad,san-pedro-1
agusan-del-sur,prosperidad,san-rafael-2
agusan-del-sur,prosperidad,san-roque-3
agusan-del-sur,prosperidad,san-salvador
agusan-del-sur,prosperidad,san-vicente-8
agusan-del-sur,prosperidad,santa-irene-1
agusan-del-sur,prosperidad,santa-maria-7
agusan-del-sur,san-francisco,alegria-2
agusan-del-sur,san-francisco,barangay-1-1
agusan-del-sur,san-francisco,barangay-2-1
agusan-del-sur,san-francisco,barangay-3-1
agusan-del-sur,san-francisco,barangay-4-1
agusan-del-sur,san-francisco,barangay-5-1
agusan-del-sur,san-francisco,bayugan-2
agusan-del-sur,san-francisco,bitan-agan-1
agusan-del-sur,san-francisco,borbon-1
agusan-del-sur,san-francisco,buenasuerte
agusan-del-sur,san-francisco,caimpugan
agusan-del-sur,san-francisco,das-agan
agusan-del-sur,san-francisco,ebro
agusan-del-sur,san-francisco,hubang
agusan-del-sur,san-francisco,karaus
agusan-del-sur,san-francisco,ladgadan
agusan-del-sur,san-francisco,lapinigan
agusan-del-sur,san-francisco,lucac
agusan-del-sur,san-francisco,mate
agusan-del-sur,san-francisco,new-visayas
agusan-del-sur,san-francisco,ormaca
agusan-del-sur,san-francisco,pasta
agusan-del-sur,san-francisco,pisa-an
agusan-del-sur,san-francisco,rizal-9
agusan-del-sur,san-francisco,san-isidro-16
agusan-del-sur,san-francisco,santa-ana-4
agusan-del-sur,san-francisco,tagapua
agusan-del-sur,san-luis,anislagan
agusan-del-sur,san-luis,balit
agusan-del-sur,san-luis,baylo
agusan-del-sur,san-luis,binicalan
agusan-del-sur,san-luis,cecilia
agusan-del-sur,san-luis,coalicion
agusan-del-sur,san-luis,culi
agusan-del-sur,san-luis,dimasalang-1
agusan-del-sur,san-luis,don-alejandro
agusan-del-sur,san-luis,don-pedro
agusan-del-sur,san-luis,dona-flavia
agusan-del-sur,san-luis,dona-maxima
agusan-del-sur,san-luis,mahagsay
agusan-del-sur,san-luis,mahapag
agusan-del-sur,san-luis,mahayahay-1
agusan-del-sur,san-luis,muritula
agusan-del-sur,san-luis,nuevo-trabajo
agusan-del-sur,san-luis,poblacion-30
agusan-del-sur,san-luis,policarpo
agusan-del-sur,san-luis,san-isidro-17
agusan-del-sur,san-luis,san-pedro-2
agusan-del-sur,san-luis,santa-ines
agusan-del-sur,san-luis,santa-rita-2
agusan-del-sur,san-luis,santiago-3
agusan-del-sur,san-luis,wegguam
agusan-del-sur,sibagat,afga
agusan-del-sur,sibagat,anahawan-1
agusan-del-sur,sibagat,banagbanag
agusan-del-sur,sibagat,del-rosario
agusan-del-sur,sibagat,el-rio
agusan-del-sur,sibagat,ilihan
agusan-del-sur,sibagat,kauswagan-2
agusan-del-sur,sibagat,kioya
agusan-del-sur,sibagat,kolambugan-1
agusan-del-sur,sibagat,magkalape
agusan-del-sur,sibagat,magsaysay-7
agusan-del-sur,sibagat,mahayahay-2
agusan-del-sur,sibagat,new-tubigon
agusan-del-sur,sibagat,padiay
agusan-del-sur,sibagat,perez-1
agusan-del-sur,sibagat,poblacion-32
agusan-del-sur,sibagat,san-isidro-18
agusan-del-sur,sibagat,san-vicente-9
agusan-del-sur,sibagat,santa-cruz-7
agusan-del-sur,sibagat,santa-maria-8
agusan-del-sur,sibagat,sinai
agusan-del-sur,sibagat,tabon-tabon
agusan-del-sur,sibagat,tag-uyango
agusan-del-sur,sibagat,villangit
agusan-del-sur,talacogon,balucan
agusan-del-sur,talacogon,buenagracia
agusan-del-sur,talacogon,causwagan
agusan-del-sur,talacogon,culi-1
agusan-del-sur,talacogon,del-monte
agusan-del-sur,talacogon,desamparados
